CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15772632,680,France,Female,34,1,0,2,1,0,167035.07,0
15706587,560,France,Male,57,0,0,2,0,1,116781.71,0
15572461,663,Germany,Female,29,4,102714.65,2,0,0,21170.81,0
15654409,665,France,Female,34,5,67816.72,1,1,1,29641.58,0
15568025,758,France,Male,51,8,81710.46,1,1,1,116520.07,0
15715769,621,France,Male,26,2,75237.54,1,0,1,44220.4,0
15667458,764,Germany,Male,28,10,124023.18,1,1,0,166188.28,0
15679294,589,France,Female,46,10,107238.85,2,1,0,37024.28,0
15606507,555,France,Male,24,5,0,2,1,0,27513.47,0
15578825,734,France,Female,29,0,139994.66,1,1,0,17744.72,0
15619935,783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0
15591766,607,Spain,Female,25,4,121166.89,1,0,1,115288.24,0
15641629,537,Spain,Female,38,1,0,2,0,1,41233.97,0
15813303,513,Spain,Male,88,10,0,2,1,1,52952.24,0
15592765,637,France,Male,40,8,125470.81,1,1,1,174536.17,0
15641136,629,France,Male,32,2,0,2,0,1,77965.44,0
15725818,583,Germany,Male,40,4,107041.3,1,1,1,5635.63,0
15612071,763,Spain,Female,32,10,95153.77,1,0,1,81310.1,0
15719809,516,Germany,Male,32,3,145166.09,2,0,0,111421.45,0
15716518,617,France,Female,27,4,0,2,0,0,190269.21,0
15742210,700,France,Male,38,9,65962.63,1,1,1,100950.48,0
15720838,689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0
15595537,626,Germany,Male,49,9,171787.84,2,1,0,187192.23,0
15623196,686,France,Male,38,6,149238.97,1,1,1,97825.23,0
15661219,627,France,Male,32,10,0,2,1,0,103287.62,0
15617136,451,Germany,Female,38,9,61482.47,1,1,1,167538.66,0
15652808,774,France,Female,41,5,126670.37,1,1,0,102426.06,0
15657139,652,France,Female,40,8,84390.8,2,0,1,107876.2,0
15803790,638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0
15764105,475,France,Female,57,1,0,2,1,0,89248.99,0
15672610,567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0
15766896,750,France,Male,37,3,0,2,1,0,16870.2,0
15587735,850,France,Male,39,6,96863.13,1,1,1,121681.19,0
15659501,753,France,Female,38,6,142263.45,1,0,1,33730.43,0
15745001,683,Spain,Female,36,7,0,2,1,0,104786.59,0
15651140,710,France,Female,32,3,0,1,1,0,94790.34,0
15571148,645,Spain,Female,21,1,0,2,0,0,28726.07,0
15776824,714,France,Male,28,6,122724.37,1,1,1,67057.27,0
15633141,696,Germany,Female,35,4,174902.26,1,1,0,69079.85,0
15764174,612,Spain,Female,26,4,0,2,1,1,179780.74,0
15715920,782,Spain,Male,23,10,98052.66,1,1,1,142587.32,0
15671917,666,France,Male,46,5,123873.19,1,1,1,177844.06,0
15625623,567,France,Female,45,4,0,2,0,1,121053.19,0
15748123,613,France,Male,20,3,0,2,1,1,149613.77,0
15648735,718,France,Male,37,8,0,2,1,1,142.81,0
15713378,711,France,Male,38,10,0,2,0,0,53311.78,0
15753370,691,Germany,Female,38,5,114753.76,1,1,0,107665.02,0
15782659,527,France,Male,32,0,0,1,1,0,109523.88,0
15583364,476,France,Female,32,6,111871.93,1,0,0,112132.86,0
15625942,619,Spain,Female,45,0,0,2,0,0,113645.4,0
15720284,607,Germany,Female,37,4,135927.06,1,0,0,180890.4,0
15679642,695,Spain,Male,44,8,0,2,1,1,70974.13,0
15628007,653,France,Male,33,1,0,2,0,0,53379.52,0
15661974,677,France,Male,46,2,57037.74,1,1,1,158531.01,0
15607993,625,France,Female,52,2,79468.96,1,1,1,84606.03,0
15693267,679,Germany,Female,34,7,121063.85,1,1,0,56984.58,0
15769522,734,France,Male,51,1,118537.47,1,1,1,116912.45,0
15755825,666,France,Male,39,10,0,2,1,0,102999.33,0
15598175,592,Germany,Female,26,4,105082.07,2,1,0,132801.57,0
15798666,814,France,Female,36,6,0,2,1,1,98657.01,0
15577064,592,Germany,Male,36,2,104702.65,2,1,0,107948.72,0
15690231,612,Spain,Female,62,0,167026.61,2,1,1,192892.05,0
15739068,638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0
15758056,558,France,Male,35,1,0,2,0,0,111687.57,0
15742269,756,France,Female,24,1,0,2,1,0,184182.25,0
15738411,505,France,Male,34,10,104498.79,1,0,1,126451.14,0
15727919,671,Spain,Female,29,6,0,2,0,0,12048.67,0
15709396,801,France,Male,42,6,0,2,1,1,95804.33,0
15654106,604,France,Male,26,8,149542.52,2,0,1,197911.52,0
15621653,716,France,Female,29,10,87946.39,1,1,1,182531.74,0
15752300,607,Germany,Male,47,4,148826.32,1,1,1,79450.61,0
15658693,827,France,Female,60,2,0,2,0,1,60615.83,0
15631838,606,France,Male,61,5,108166.09,2,0,1,8643.21,0
15803804,717,Germany,Female,35,5,103214.71,1,1,0,172172.7,0
15723706,573,France,Female,33,0,90124.64,1,1,0,137476.71,0
15752838,723,Spain,Male,38,6,0,2,1,1,94415.6,0
15655192,850,Spain,Female,24,1,0,2,0,1,69052.87,0
15709487,668,Germany,Male,34,5,80242.37,2,0,0,56780.97,0
15687130,686,France,Female,43,0,0,1,1,1,170072.9,0
15634772,682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0
15784301,850,France,Male,42,0,0,2,1,0,44165.84,0
15631310,537,France,Female,53,3,0,1,1,1,91406.62,0
15756560,599,Spain,Female,46,7,81742.84,2,1,0,83282.21,0
15739357,756,Spain,Male,30,2,145127.85,1,0,0,7554.68,0
15771540,755,France,Male,38,9,148912.44,1,1,0,80416.16,0
15567486,634,Spain,Female,41,4,0,2,1,1,164549.74,0
15714634,837,France,Male,26,4,89900.24,2,1,0,175477.03,0
15727021,727,Germany,Female,30,8,119027.28,2,1,1,137903.54,0
15650670,567,Germany,Female,40,2,105222.86,2,1,0,93795.86,0
15729763,655,Spain,Male,34,1,116114.93,1,1,1,49492.15,0
15646566,763,France,Female,58,9,187911.55,1,0,1,35825.18,0
15645463,843,France,Female,27,5,0,2,1,1,67494.23,0
15596088,705,France,Female,50,4,77065.9,2,0,1,145159.26,0
15614878,660,Germany,Female,29,6,180520.29,1,1,1,123850.58,0
15635240,553,France,Male,42,1,0,2,0,0,23822.04,0
15700657,641,Germany,Female,40,2,110086.69,1,1,0,159773.14,0
15611905,513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0
15652527,680,France,Male,44,7,108724.98,1,0,1,72330.46,0
15785865,711,France,Male,58,9,91285.13,2,1,1,26767.85,0
15645942,689,Spain,Male,40,2,0,2,1,1,164768.82,0
15673529,645,Spain,Male,36,4,59893.85,2,1,0,43999.64,0
15724145,616,Germany,Male,29,8,149318.55,1,1,0,140746.13,0
15704629,582,France,Female,32,1,116409.55,1,0,1,152790.92,0
15634719,704,France,Male,31,0,0,2,1,0,183038.33,0
15703205,656,France,Female,46,5,113402.14,2,1,1,138849.06,0
15567333,712,France,Female,31,7,0,2,1,0,170333.38,0
15754537,748,France,Male,40,0,0,1,0,0,60416.76,0
15612030,724,France,Male,28,9,0,2,1,1,100240.2,0
15573242,691,France,Male,50,6,136953.47,1,1,1,2704.98,0
15601892,563,France,Male,33,8,0,2,0,1,68815.05,0
15663885,741,France,Male,32,5,0,1,1,1,64839.23,0
15701096,778,France,Male,44,8,123863.64,1,1,0,144494.94,0
15710450,848,Spain,Male,22,7,120811.89,1,1,1,185510.34,0
15790846,634,Germany,Male,38,2,148430.55,1,1,1,56055.72,0
15658956,505,Germany,Male,40,6,47869.69,2,1,1,155061.97,0
15755223,692,Germany,Male,53,7,150926.99,2,0,0,119817.19,0
15737310,633,France,Male,29,10,130206.28,1,1,0,184654.87,0
15763665,833,France,Female,28,4,136674.51,2,0,0,5278.78,0
15668818,592,Spain,Female,40,2,200322.45,1,1,1,113244.73,0
15765812,587,Spain,Male,48,1,0,2,1,1,8908,0
15704844,550,Spain,Male,62,7,80927.56,1,0,1,64490.67,0
15616700,622,Spain,Female,41,9,0,2,1,1,155786.39,0
15683521,594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0
15583049,643,Germany,Female,34,7,160426.07,1,0,1,188533.11,0
15643752,540,France,Male,25,5,116160.23,1,1,0,13411.67,0
15620398,635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0
15715707,657,France,Male,32,3,118829.03,2,1,1,73127.61,0
15814209,814,France,Male,31,1,118870.92,1,1,0,101704.19,0
15733768,600,France,Male,32,1,0,1,1,1,101986.16,0
15755242,682,France,Female,46,2,0,1,1,1,114442.66,0
15729412,682,France,Male,38,4,107192.38,1,1,1,15669.17,0
15634602,619,France,Female,42,2,0,1,1,1,101348.88,1
15619304,502,France,Female,42,8,159660.8,3,1,0,113931.57,1
15574012,645,Spain,Male,44,8,113755.78,2,1,0,149756.71,1
15656148,376,Germany,Female,29,4,115046.74,4,1,0,119346.88,1
15737452,653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1
15699309,510,Spain,Female,38,4,0,1,1,0,118913.53,1
15589475,591,Spain,Female,39,3,0,3,1,0,140469.38,1
15794171,475,France,Female,45,0,134264.04,1,1,0,27822.99,1
15738148,465,France,Female,51,8,122522.32,1,0,0,181297.65,1
15755196,834,France,Female,49,2,131394.56,1,0,0,194365.76,1
15602280,829,Germany,Female,27,9,112045.67,1,1,1,119708.21,1
15771573,637,Germany,Female,39,9,137843.8,1,1,1,117622.8,1
15702298,655,Germany,Male,41,8,125561.97,1,0,0,164040.94,1
15569590,601,Germany,Male,42,1,98495.72,1,1,0,40014.76,1
15623944,511,Spain,Female,66,4,0,1,1,0,1643.11,1
15703793,738,Germany,Male,58,2,133745.44,4,1,0,28373.86,1
15663706,777,France,Female,32,2,0,1,1,0,136458.19,1
15762418,750,Spain,Male,22,3,121681.82,1,1,0,128643.35,1
15622897,646,France,Female,46,4,0,3,1,0,93251.42,1
15757535,647,Spain,Female,44,5,0,3,1,1,174205.22,1
15804919,670,Spain,Female,65,1,0,1,1,1,177655.68,1
15613854,622,Spain,Female,46,4,107073.27,2,1,1,30984.59,1
15744689,479,Germany,Male,35,9,92833.89,1,1,0,99449.86,1
15609618,721,Germany,Male,28,9,154475.54,2,0,1,101300.94,1
15661670,524,Germany,Female,31,8,107818.63,1,1,0,199725.39,1
15627360,432,France,Male,42,9,152603.45,1,1,0,110265.24,1
15671137,549,France,Female,52,1,0,1,0,1,8636.05,1
15782688,625,Germany,Male,56,0,148507.24,1,1,0,46824.08,1
15594408,584,Spain,Female,48,2,213146.2,1,1,0,75161.25,1
15640905,579,Spain,Female,35,1,129490.36,2,0,1,8590.83,1
15713483,793,Spain,Male,52,2,0,1,1,0,159123.82,1
15612350,691,France,Female,31,5,40915.55,1,1,0,126213.84,1
15759618,535,France,Female,48,9,0,1,1,0,149892.79,1
15679145,706,Spain,Male,57,7,0,1,1,0,17941.16,1
15658929,683,Spain,Male,29,0,133702.89,1,1,0,55582.54,1
15724623,704,Germany,Female,24,7,113034.22,1,1,0,162503.48,1
15574692,667,Spain,Female,39,2,0,2,1,0,40721.24,1
15651022,480,Germany,Male,44,10,129608.57,1,1,0,5472.7,1
15625426,754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1
15719377,804,France,Female,50,4,0,1,1,1,8546.87,1
15726931,715,France,Female,41,8,56214.85,2,0,0,92982.61,1
15600974,516,Spain,Male,50,5,0,1,0,1,146145.93,1
15727868,711,France,Female,38,2,129022.06,2,1,1,14374.86,1
15755262,608,Spain,Female,41,3,89763.84,1,0,0,199304.74,1
15684181,643,France,Male,45,5,0,1,1,0,142513.5,1
15723488,668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1
15659366,807,France,Male,43,1,105799.32,2,1,0,34888.04,1
15774854,592,France,Male,54,8,0,1,1,1,28737.71,1
15733247,850,France,Male,33,10,0,1,1,0,4861.72,1
15568748,671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1
15676895,547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1
15637753,751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1
15772896,763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1
15764866,539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1
15794056,668,France,Female,46,2,0,3,1,0,89048.46,1
15596175,659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1
15797219,635,France,Female,40,10,123497.58,1,1,0,131953.23,1
15772423,739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1
15717398,549,Spain,Female,39,7,0,1,0,0,81259.25,1
15619955,733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1
15694456,756,France,Male,62,3,0,1,1,1,11199.04,1
15782210,714,France,Male,46,1,0,1,1,0,152167.79,1
15643024,479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1
15590241,750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1
15684173,687,Spain,Female,44,7,0,3,1,0,155853.52,1
15594898,731,France,Male,43,2,0,1,1,1,170034.95,1
15773972,614,France,Male,50,4,137104.47,1,1,0,127166.49,1
15662736,559,France,Male,49,2,147069.78,1,1,0,120540.83,1
15694408,749,France,Male,40,1,139290.41,1,1,0,182855.42,1
15736008,644,France,Female,46,9,95441.27,1,1,0,108761.05,1
15728669,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
15697441,485,France,Male,29,7,182123.79,1,1,0,116828.51,1
15636624,805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1
15807923,716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1
15745844,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1
15661629,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1
15696674,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1
15583456,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1
15629677,687,Spain,Female,39,2,0,3,0,0,188150.6,1
15573456,648,Spain,Male,46,9,127209,2,1,0,77405.95,1
15684548,556,Spain,Male,38,8,0,2,0,0,417.41,1
15646372,616,France,Female,66,1,135842.41,1,1,0,183840.51,1
15578045,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1
15801559,693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1
15720559,487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1
15810418,756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1
15674551,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1
15806467,568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1
15597602,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1
15595039,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1
15787470,553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1
15694860,675,France,Female,38,6,68065.8,1,0,0,138777,1
15707362,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1
15773792,662,France,Female,32,4,133950.37,1,1,1,48725.68,1
15593782,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1
15683625,703,France,Male,37,1,149762.08,1,1,0,20629.4,1
15591986,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1
15676519,615,Spain,Male,61,9,0,2,1,0,150227.85,1
15613772,542,France,Male,39,3,135096.77,1,1,1,14353.43,1
15725679,531,France,Female,47,6,0,1,0,0,194998.34,1
15585865,673,France,Female,38,2,170061.92,2,0,0,134901.34,1
15677020,570,France,Female,58,8,0,1,0,1,116503.92,1
15714485,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
15682048,605,France,Female,51,3,136188.78,1,1,1,67110.59,1
15752081,468,France,Female,56,10,0,3,0,1,62256.87,1
15775912,698,France,Male,48,4,101238.24,2,0,1,177815.87,1
15671256,850,France,Female,35,1,211774.31,1,1,0,188574.12,1
15653849,572,Germany,Female,48,3,152827.99,1,1,0,38411.79,1
15776780,608,France,Male,59,1,0,1,1,0,70649.64,1
15794142,564,Germany,Female,62,5,114931.35,3,0,1,18260.98,1
15762729,745,Germany,Female,28,1,111071.36,1,1,0,73275.96,1
15705953,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,1
15802593,504,France,Female,49,7,0,3,0,1,87822.14,1
15657284,674,Germany,Male,47,6,106901.94,1,1,1,2079.2,1
15775318,590,Spain,Female,51,3,154962.99,3,0,1,191932.27,1
15634844,598,Germany,Male,41,3,91536.93,1,1,0,191468.78,1
15665956,509,France,Female,46,1,0,1,1,0,71244.59,1
15651674,438,Spain,Female,54,2,0,1,0,0,191763.07,1
15730076,651,France,Male,45,1,0,1,1,0,67740.08,1
15607312,648,Spain,Female,49,10,0,2,1,1,159835.78,1
15737741,607,Spain,Female,33,2,108431.87,2,0,1,109291.39,1
15803689,647,Germany,Female,51,1,119741.77,2,0,0,54954.51,1
15718057,760,France,Female,51,2,100946.71,1,0,0,179614.8,1
15722010,621,Spain,Male,53,9,170491.84,1,1,0,35588.07,1
15591047,519,Spain,Female,47,6,157296.02,2,0,0,147278.43,1
15788291,713,Germany,Female,38,7,144606.22,1,1,1,56594.36,1
15637476,683,Germany,Female,57,5,162448.69,1,0,0,9221.78,1
15683503,601,France,Female,43,8,0,3,0,1,110916.15,1
15592387,566,France,Male,30,5,0,1,1,0,54926.51,1
15745295,727,Spain,Female,31,0,0,1,1,0,121751.04,1
15766575,612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1
15712403,589,France,Female,61,1,0,1,1,0,61108.56,1
15811762,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1
15738181,850,France,Male,31,6,67996.23,2,0,0,50129.87,1
15784844,752,Spain,Male,48,5,116060.08,1,1,0,156618.38,1
15640078,660,Germany,Female,39,5,135134.99,1,1,0,173683,1
15698786,819,France,Female,39,9,133102.92,1,1,0,27046.46,1
15569807,673,France,Female,34,8,42157.08,1,1,0,20598.59,1
15664610,459,Germany,Male,48,4,133994.52,1,1,1,19287.06,1
15715142,739,Germany,Male,45,7,102703.62,1,0,1,147802.94,1
15600337,661,Spain,Male,42,2,178820.91,1,0,0,29358.57,1
15579334,769,Germany,Female,45,5,126674.81,1,1,0,124118.71,1
15802741,625,France,Female,51,7,136294.97,1,1,0,38867.46,1
15727299,445,Spain,Male,62,1,64119.38,1,1,1,76569.64,1
15620204,543,Germany,Female,57,1,106138.33,2,1,1,120657.32,1
15580148,750,Germany,Male,40,5,168286.81,3,1,0,20451.99,1
15807609,650,Spain,Female,25,3,86605.5,3,1,0,16649.31,1
15721658,672,Spain,Female,56,2,209767.31,2,1,1,150694.42,1
15578761,459,Spain,Female,42,6,129634.25,2,1,1,177683.02,1
15612525,499,France,Female,57,1,0,1,0,0,131372.38,1
15744607,738,Germany,Male,43,9,121152.05,2,1,0,64166.7,1
15612966,545,Germany,Female,60,7,128981.07,1,0,1,176924.21,1
15641675,611,France,Female,49,2,88915.37,3,0,0,161435.02,1
15582741,693,France,Female,35,5,124151.09,1,1,0,88705.14,1
15637876,663,Germany,Female,36,6,77253.5,1,0,0,35817.97,1
15672056,710,Germany,Male,43,2,140080.32,3,1,1,157908.19,1
15677921,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1
15685329,531,France,Female,63,1,114715.71,1,0,1,24506.95,1
15584091,742,Germany,Female,36,2,129748.54,2,0,0,47271.61,1
15789158,636,Germany,Male,49,6,113599.74,2,1,0,158887.09,1
15712551,622,Germany,Female,58,7,116922.25,1,1,0,120415.61,1
15628936,692,Spain,Male,28,9,118945.09,1,0,0,16064.25,1
15571221,747,Germany,Male,58,7,116313.57,1,1,1,190696.35,1
15756026,790,Spain,Female,46,9,0,1,0,0,14679.81,1
15775306,421,Germany,Male,28,8,122384.22,3,1,1,89017.38,1
15806438,580,Germany,Female,42,2,123331.36,1,0,0,103516.08,1
15757811,732,Spain,Female,69,9,137453.43,1,0,1,110932.24,1
15585888,553,Spain,Female,48,3,0,1,0,1,30730.95,1
15707567,732,Germany,Male,50,6,145338.76,1,0,0,91936.1,1
15672012,773,Spain,Female,41,5,0,1,1,0,28266.9,1
15794048,667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1
15693864,567,Germany,Female,49,5,134956.02,1,1,0,93953.84,1
15809087,598,France,Male,64,1,0,2,1,0,195635.3,1
15807663,667,France,Male,43,8,190227.46,1,1,0,97508.04,1
15809100,548,France,Female,32,2,172448.77,1,1,0,188083.77,1
15756804,636,France,Female,48,1,170833.46,1,1,0,110510.28,1
15646810,603,Germany,Male,44,6,108122.39,2,1,0,108488.33,1
15692750,629,Germany,Female,45,7,129818.39,3,1,0,9217.55,1
15585362,749,France,Female,60,6,0,1,1,0,17978.68,1
15571928,679,France,Female,43,4,0,3,1,0,115136.51,1
15743007,643,France,Female,45,4,45144.43,1,1,0,60917.24,1
15772781,703,France,Female,51,3,0,3,1,1,77294.56,1
15669987,728,Germany,Female,35,8,125884.95,2,1,0,54359.02,1
15654700,523,France,Female,40,2,102967.41,1,1,0,128702.1,1
15642041,727,Germany,Male,40,1,93051.64,2,1,0,71865.31,1
15794580,599,France,Male,58,4,0,1,0,0,176407.15,1
15675964,672,France,Female,45,9,0,1,1,1,92027.69,1
15724848,516,France,Female,46,1,104947.72,1,1,0,115789.25,1
15792328,475,France,Male,39,6,0,1,1,1,56999.9,1
15743411,609,Spain,Male,61,1,0,1,1,0,22447.85,1
15753337,555,France,Male,51,5,0,3,1,0,189122.89,1
15737795,512,Spain,Male,36,1,0,1,0,1,135482.26,1
15613630,775,France,Male,52,8,109922.61,1,1,1,96823.32,1
15804586,376,France,Female,46,6,0,1,1,0,157333.69,1
15745324,599,Spain,Female,39,4,0,1,1,0,194273.2,1
15741336,715,France,Female,38,5,118590.41,1,1,1,5684.17,1
15620981,684,France,Female,48,3,73309.38,1,0,0,21228.34,1
15660429,665,Spain,Female,42,2,156371.61,2,0,1,156774.94,1
15731815,529,Spain,Male,63,4,96134.11,3,1,0,108732.96,1
15580956,683,Germany,Female,43,4,115888.04,1,1,1,117349.19,1
15570060,586,France,Female,43,8,132558.26,1,1,0,67046.83,1
15807008,614,Germany,Female,35,6,128100.28,1,0,0,69454.24,1
15613749,569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1
15681206,722,France,Female,49,3,168197.66,1,1,0,140765.57,1
15701301,646,France,Female,42,3,175159.9,2,0,0,67124.48,1
15701602,521,Germany,Male,52,5,116497.31,3,0,0,53793.1,1
15569050,444,France,Male,45,6,0,1,1,0,130009.85,1
15799811,724,France,Male,40,10,0,1,1,0,127847.25,1
15686936,676,France,Female,37,5,89634.69,1,1,1,169583.18,1
15602010,850,Germany,Female,45,5,103909.86,1,1,0,60083.11,1
15654673,625,France,Male,49,6,173434.9,1,1,0,165580.93,1
15593969,630,Spain,Female,39,7,135483.17,1,1,0,140881.2,1
15644200,807,Spain,Female,42,1,0,1,1,0,16500.66,1
15793949,726,France,Female,48,4,0,1,1,0,114020.06,1
15705860,631,Germany,Male,40,3,107949.45,1,1,0,52449.62,1
15706534,581,France,Female,47,1,122949.14,1,0,0,180251.68,1
15631189,613,Germany,Male,38,9,67111.65,1,1,0,78566.64,1
15692744,512,France,Male,36,4,152169.12,2,0,0,38629.3,1
15688963,731,France,Female,52,10,0,1,1,1,24998.75,1
15680303,594,France,Male,57,6,0,1,1,0,19376.56,1
15628674,844,France,Male,40,7,113348.14,1,1,0,31904.31,1
15648075,686,Germany,Female,47,5,170935.94,1,1,0,173179.79,1
15663438,688,Spain,Male,36,0,89772.3,1,1,0,177383.68,1
15646513,803,France,Male,42,5,0,1,1,0,196466.83,1
15708063,712,France,Male,36,2,100749.5,3,0,0,70758.37,1
15585198,715,France,Male,41,4,94267.9,1,0,1,152821.12,1
15689081,692,France,Male,29,4,0,1,1,0,76755.99,1
15813168,756,Germany,Female,39,3,100717.85,3,1,1,73406.04,1
15660316,420,Germany,Female,34,1,135549.9,1,0,0,149471.13,1
15592229,713,France,Female,52,0,185891.54,1,1,1,46369.57,1
15798424,833,Germany,Male,59,1,130854.59,1,1,1,30722.52,1
15648800,731,Germany,Female,21,8,132312.06,1,1,0,106663.46,1
15626147,608,France,Female,62,8,144976.5,1,0,0,175836.03,1
15592583,731,France,Female,47,1,115414.19,3,0,0,191734.67,1
15789955,698,Germany,Male,56,1,112414.81,2,0,0,93982.02,1
15596800,779,Germany,Male,33,1,158456.76,1,1,1,197000.92,1
15627305,606,Spain,Male,35,7,0,1,1,0,106837.06,1
15685309,669,France,Female,35,7,0,1,1,1,49108.23,1
15566251,618,France,Female,37,5,96652.86,1,1,0,98686.4,1
15694821,765,Germany,Male,43,4,148962.76,1,0,1,173878.87,1
15669899,755,Germany,Female,45,7,135643,1,0,0,143619.52,1
15690007,434,Germany,Female,58,9,125801.03,2,1,0,60891.8,1
15719348,513,France,Male,35,8,0,1,1,0,76640.29,1
15781802,755,France,Male,41,6,104817.41,1,1,0,126013.58,1
15640454,693,Germany,Male,40,0,120711.73,1,0,0,27345.18,1
15588670,705,Spain,Female,40,5,203715.15,1,1,0,179978.68,1
15782454,552,France,Male,49,4,0,1,1,1,190296.76,1
15755638,673,France,Female,43,5,168069.73,1,1,1,146992.24,1
15719302,765,France,Female,50,9,126547.8,1,1,1,79579.94,1
15791279,701,France,Male,40,5,169742.64,1,1,1,153537.55,1
15589572,785,Spain,Female,61,4,129855.72,2,1,0,170214.82,1
15779947,363,Spain,Female,28,6,146098.43,3,1,0,100615.14,1
15651052,399,Germany,Male,46,2,127655.22,1,1,0,139994.68,1
15658969,711,France,Male,51,7,0,3,1,0,38409.79,1
15813590,610,Spain,Male,42,6,0,2,1,0,158302.59,1
15674148,579,Spain,Male,33,6,0,1,1,0,94993.04,1
15625080,745,Spain,Female,54,8,0,1,1,0,173912.29,1
15730038,706,France,Female,23,5,0,1,0,0,164128.41,1
15812272,693,Germany,Male,44,5,124601.58,2,1,1,46998.13,1
15607537,587,Germany,Male,46,9,107850.82,1,1,0,139431,1
15658052,626,France,Female,44,10,81553.93,1,1,0,20063.63,1
15814930,588,Germany,Female,40,10,125534.51,1,1,0,121504.18,1
15610383,628,France,Female,46,1,46870.43,4,1,0,31272.14,1
15743532,704,Germany,Male,27,5,147004.34,1,1,0,64381.33,1
15662291,534,France,Female,55,8,116973.26,3,1,0,122066.5,1
15612064,474,France,Male,33,5,0,2,1,0,181945.52,1
15690182,635,Germany,Male,37,5,113488.68,1,1,0,95611.74,1
15779182,790,Spain,Male,46,8,182364.53,1,0,0,139266.48,1
15688880,672,Germany,Male,40,10,102980.44,1,1,0,1285.81,1
15683930,593,Germany,Female,32,9,134096.53,2,1,0,53931.05,1
15800434,811,Germany,Male,52,10,76915.4,1,0,0,146359.81,1
15709117,823,Spain,Female,46,3,81576.75,1,1,1,28370.95,1
15596181,542,France,Male,38,8,65942.26,1,1,1,68093.23,1
15644833,675,France,Male,54,2,0,1,1,0,149583.67,1
15720702,789,France,Male,37,3,0,1,1,0,121883.87,1
15665077,598,France,Female,43,5,0,3,1,1,100722.72,1
15629244,635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1
15574331,593,Germany,Female,62,3,118233.81,1,0,1,24765.53,1
15645572,743,France,Female,40,6,0,1,1,0,28280.8,1
15576683,568,Spain,Female,43,9,0,1,1,0,125870.79,1
15645511,727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1
15609824,794,France,Female,41,7,176845.41,3,1,0,166526.26,1
15691104,460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1
15635435,648,France,Female,54,9,120633.42,1,0,0,5924.38,1
15596552,535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1
15683403,611,Spain,Male,52,7,0,1,0,1,73585.18,1
15689514,625,France,Male,43,8,201696.07,1,1,0,133020.9,1
15627232,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1
15722902,652,Germany,Male,50,8,125437.64,1,1,1,17160.94,1
